"","NODCCODE","Scientificname","Commonname","Reference","Sampling_Date","Gear_Description","Longitude","Latitude","depth","BottomVegCover","Vegetated","Effort","Number_pertow","Number_per100sqm"
"1950","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010080706",2010-08-02,"6.1m otter trawl",-82.635133,27.705116,1.2,100,1,889.44,1,0.00112430293218205
"1951","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010080711",2010-08-02,"6.1m otter trawl",-82.734366,27.691683,1.8,50,1,815.32,16,0.0196241966344503
"1952","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010081401",2010-08-17,"183m seine",-82.6837,27.680816,2.3,80,1,41.2,1,0.0242718446601942
"1953","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010081402",2010-08-17,"183m seine",-82.704933,27.6961,1.4,90,1,41.2,3,0.0728155339805825
"1954","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010081403",2010-08-17,"183m seine",-82.7257,27.722416,1.2,80,1,41.2,2,0.0485436893203883
"1955","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010090502",2010-09-09,"183m seine",-82.728883,27.73975,1.7,100,1,41.2,1,0.0242718446601942
"1956","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010090505",2010-09-09,"183m seine",-82.722533,27.70025,2.4,70,1,41.2,6,0.145631067961165
"1957","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010090506",2010-09-09,"183m seine",-82.705466,27.695383,1.3,100,1,41.2,4,0.0970873786407767
"1958","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010090805",2010-09-13,"183m seine",-82.695716,27.6583,1,100,1,41.2,6,0.145631067961165
"1959","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010091001",2010-09-09,"6.1m otter trawl",-82.7141,27.53715,2.8,70,1,889.44,1,0.00112430293218205
"1960","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010091004",2010-09-09,"6.1m otter trawl",-82.63395,27.552733,1,90,1,889.44,3,0.00337290879654614
"1961","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010091005",2010-09-09,"6.1m otter trawl",-82.634633,27.55095,1,60,1,889.44,1,0.00112430293218205
"1962","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010091006",2010-09-09,"6.1m otter trawl",-82.646183,27.542766,2,50,1,889.44,1,0.00112430293218205
"1963","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010091105",2010-09-14,"183m seine",-82.5908,27.6034,1,70,1,41.2,3,0.0728155339805825
"1964","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010091106",2010-09-14,"183m seine",-82.558133,27.646933,1,70,1,41.2,3,0.0728155339805825
"1965","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010091404",2010-09-20,"6.1m otter trawl",-82.716233,27.6833,1.1,90,1,741.2,6,0.00809498111171074
"1966","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010100205",2010-10-05,"6.1m otter trawl",-82.673183,27.649033,2,75,1,889.44,2,0.00224860586436409
"1967","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010100206",2010-10-05,"6.1m otter trawl",-82.674083,27.644266,2.4,75,1,889.44,3,0.00337290879654614
"1968","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010100207",2010-10-05,"6.1m otter trawl",-82.719366,27.65075,1.9,50,1,815.32,6,0.00735907373791885
"1969","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010100302",2010-10-11,"183m seine",-82.63865,27.701516,1.2,90,1,41.2,3,0.0728155339805825
"1970","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010100303",2010-10-11,"183m seine",-82.684166,27.660833,1.8,60,1,41.2,1,0.0242718446601942
"1971","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010100304",2010-10-11,"183m seine",-82.711016,27.649383,1.4,75,1,41.2,45,1.09223300970874
"1972","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010100305",2010-10-11,"183m seine",-82.7201,27.652383,1.8,90,1,41.2,1,0.0242718446601942
"1973","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010101007",2010-10-12,"183m seine",-82.654216,27.5231,1.4,90,1,41.2,9,0.218446601941748
"1974","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010101202",2010-10-15,"183m seine",-82.571983,27.622733,1.2,60,1,41.2,1,0.0242718446601942
"1975","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010101306",2010-10-13,"6.1m otter trawl",-82.69255,27.50715,1,90,1,741.2,2,0.00269832703723691
"1976","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010110303",2010-11-15,"183m seine",-82.716183,27.684616,1.7,90,1,41.2,3,0.0728155339805825
"1977","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010110304",2010-11-15,"183m seine",-82.702383,27.687633,1.7,95,1,41.2,5,0.121359223300971
"1978","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010110605",2010-11-23,"183m seine",-82.63075,27.542366,1,90,1,41.2,7,0.169902912621359
"1979","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010110606",2010-11-23,"21.3m seine",-82.6843,27.513116,0.8,100,1,1.4,1,0.714285714285714
"1980","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010111007",2010-11-16,"6.1m otter trawl",-82.634166,27.547716,1.3,50,1,815.32,1,0.00122651228965314
"1981","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010111201",2010-11-23,"21.3m seine",-82.7345,27.691116,0.6,90,1,1.4,2,1.42857142857143
"1982","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2010111204",2010-11-23,"183m seine",-82.737,27.644866,2,60,1,41.2,12,0.29126213592233
"1983","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011050105",2011-05-09,"183m seine",-82.702533,27.6877,1.3,100,1,41.2,10,0.242718446601942
"1984","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011050107",2011-05-09,"183m seine",-82.702316,27.625033,1.7,90,1,41.2,11,0.266990291262136
"1985","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011050404",2011-05-11,"183m seine",-82.671616,27.52405,1.6,75,1,41.2,3,0.0728155339805825
"1986","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011050506",2011-05-10,"6.1m otter trawl",-82.688666,27.50565,1.5,100,1,815.32,1,0.00122651228965314
"1987","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011050507",2011-05-10,"6.1m otter trawl",-82.6587,27.5323,3.9,NA,NA,1704.76,1,0.000586592834181938
"1988","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011051402",2011-05-18,"6.1m otter trawl",-82.6962,27.686733,2.1,100,1,889.44,1,0.00112430293218205
"1989","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011051410",2011-05-18,"6.1m otter trawl",-82.7035,27.624433,1.7,60,1,889.44,9,0.0101187263896384
"1990","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011070706",2011-07-13,"6.1m otter trawl",-82.699916,27.6281,1.8,50,1,815.32,1,0.00122651228965314
"1991","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011071201",2011-07-20,"183m seine",-82.726916,27.647583,2.4,85,1,41.2,5,0.121359223300971
"1992","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011071206",2011-07-20,"183m seine",-82.71585,27.6828,2,70,1,41.2,1,0.0242718446601942
"1993","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011081007",2011-08-02,"6.1m otter trawl",-82.707616,27.69175,1.4,50,1,889.44,2,0.00224860586436409
"1994","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011081204",2011-08-18,"183m seine",-82.69155,27.63765,2.1,90,1,41.2,3,0.0728155339805825
"1995","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011081305",2011-08-04,"6.1m otter trawl",-82.722583,27.5374,3,75,1,963.56,9,0.0093403628212047
"1996","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011081306",2011-08-04,"6.1m otter trawl",-82.735633,27.55315,2.8,50,1,963.56,1,0.00103781809124497
"1997","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011090706",2011-09-08,"6.1m otter trawl",-82.7146,27.528233,1.3,60,1,963.56,3,0.0031134542737349
"1998","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011091303",2011-09-19,"6.1m otter trawl",-82.708766,27.649883,1,70,1,815.32,2,0.00245302457930628
"1999","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011091304",2011-09-19,"6.1m otter trawl",-82.704683,27.62405,1,60,1,815.32,2,0.00245302457930628
"2000","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011100904",2011-10-20,"6.1m otter trawl",-82.7023,27.625383,1.1,50,1,741.2,1,0.00134916351861846
"2001","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011111104",2011-11-10,"6.1m otter trawl",-82.758033,27.589283,2.2,100,1,815.32,2,0.00245302457930628
"2002","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011111308",2011-11-16,"6.1m otter trawl",-82.741766,27.666116,1,70,1,815.32,1,0.00122651228965314
"2003","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011120401",2011-12-12,"21.3m seine",-82.705066,27.521783,0.7,100,1,1.4,4,2.85714285714286
"2004","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2011120901",2011-12-13,"21.3m seine",-82.712566,27.652783,0.5,100,1,1.4,3,2.14285714285714
"2005","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012010301",2012-01-05,"21.3m seine",-82.592866,27.51525,0.3,95,1,1.4,1,0.714285714285714
"2006","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012020204",2012-02-01,"21.3m seine",-82.711433,27.707983,0.4,70,1,1.4,1,0.714285714285714
"2007","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012020304",2012-02-01,"6.1m otter trawl",-82.710616,27.681133,1.8,NA,NA,1630.64,3,0.00183976843447971
"2008","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012030603",2012-03-14,"6.1m otter trawl",-82.611283,27.6039,3.1,NA,NA,1630.64,1,0.000613256144826571
"2009","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012030605",2012-03-14,"6.1m otter trawl",-82.695033,27.519383,2.4,NA,NA,1630.64,56,0.034342344110288
"2010","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012040805",2012-04-12,"183m seine",-82.741966,27.671283,1.3,60,1,41.2,4,0.0970873786407767
"2011","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050101",2012-05-02,"183m seine",-82.6841,27.687116,2.4,90,1,41.2,1,0.0242718446601942
"2012","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050403",2012-05-07,"183m seine",-82.554916,27.6534,1.5,95,1,41.2,8,0.194174757281553
"2013","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050405",2012-05-07,"183m seine",-82.502883,27.71175,1.6,25,1,41.2,1,0.0242718446601942
"2014","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050703",2012-05-09,"183m seine",-82.59735,27.552283,1.3,100,1,41.2,1,0.0242718446601942
"2015","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050708",2012-05-09,"183m seine",-82.609183,27.53185,1.5,NA,1,41.2,1,0.0242718446601942
"2016","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050901",2012-05-10,"6.1m otter trawl",-82.686866,27.700566,1.5,80,1,889.44,8,0.00899442345745638
"2017","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050902",2012-05-10,"6.1m otter trawl",-82.626,27.698133,1.8,75,1,889.44,1,0.00112430293218205
"2018","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050903",2012-05-10,"6.1m otter trawl",-82.623783,27.7036,2.1,90,1,889.44,12,0.0134916351861846
"2019","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050909",2012-05-10,"6.1m otter trawl",-82.7003,27.680933,2.1,NA,NA,1630.64,1,0.000613256144826571
"2020","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012050910",2012-05-10,"6.1m otter trawl",-82.7281,27.719216,1.3,95,1,963.56,12,0.0124538170949396
"2021","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012051102",2012-05-08,"6.1m otter trawl",-82.6044,27.54225,1.8,100,1,889.44,3,0.00337290879654614
"2022","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012051103",2012-05-08,"6.1m otter trawl",-82.572116,27.614866,1.8,60,1,815.32,1,0.00122651228965314
"2023","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012051201",2012-05-09,"6.1m otter trawl",-82.481833,27.730316,2.6,NA,NA,1556.52,1,0.000642458818389741
"2024","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012060201",2012-06-20,"183m seine",-82.7337,27.649816,1,90,1,41.2,12,0.29126213592233
"2025","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012060202",2012-06-20,"183m seine",-82.733283,27.644033,1,75,1,41.2,5,0.121359223300971
"2026","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012060506",2012-06-28,"183m seine",-82.55845,27.643966,1.7,70,1,41.2,4,0.0970873786407767
"2027","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012060606",2012-06-22,"6.1m otter trawl",-82.6944,27.510766,1.9,100,1,815.32,8,0.00981209831722514
"2028","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012060607",2012-06-22,"6.1m otter trawl",-82.684716,27.523483,1,80,1,815.32,4,0.00490604915861257
"2029","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012060608",2012-06-22,"6.1m otter trawl",-82.676166,27.53225,1.8,70,1,815.32,15,0.0183976843447971
"2030","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012061106",2012-06-27,"183m seine",-82.631133,27.541433,1,60,1,41.2,9,0.218446601941748
"2031","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012061304",2012-06-28,"6.1m otter trawl",-82.68815,27.64235,2,100,1,889.44,1,0.00112430293218205
"2032","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012061305",2012-06-28,"6.1m otter trawl",-82.758083,27.59115,2.3,100,1,963.56,4,0.00415127236497987
"2033","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012061307",2012-06-28,"6.1m otter trawl",-82.71845,27.672483,1,60,1,889.44,3,0.00337290879654614
"2034","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012070207",2012-07-03,"6.1m otter trawl",-82.671333,27.656266,2.2,75,1,889.44,1,0.00112430293218205
"2035","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012070504",2012-07-11,"6.1m otter trawl",-82.54575,27.670033,1.7,80,1,889.44,1,0.00112430293218205
"2036","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012070704",2012-07-17,"6.1m otter trawl",-82.714,27.53415,2.5,70,1,815.32,1,0.00122651228965314
"2037","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012071201",2012-07-09,"183m seine",-82.6557,27.533166,1.1,60,1,41.2,1,0.0242718446601942
"2038","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012080303",2012-08-06,"183m seine",-82.723816,27.648283,2,90,1,41.2,9,0.218446601941748
"2039","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012080705",2012-08-07,"183m seine",-82.68895,27.64185,1.5,85,1,41.2,5,0.121359223300971
"2040","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012081503",2012-08-24,"6.1m otter trawl",-82.704283,27.510266,1.5,100,1,889.44,1,0.00112430293218205
"2041","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012090104",2012-09-05,"183m seine",-82.691683,27.63775,2,70,1,41.2,34,0.825242718446602
"2042","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012090105",2012-09-05,"183m seine",-82.699966,27.657166,2.2,95,1,41.2,7,0.169902912621359
"2043","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012090106",2012-09-05,"183m seine",-82.710616,27.693183,1.4,90,1,41.2,13,0.315533980582524
"2044","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012090805",2012-09-12,"21.3m seine",-82.722433,27.70675,0.8,80,1,1.4,4,2.85714285714286
"2045","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012091004",2012-09-11,"6.1m otter trawl",-82.6196,27.5697,1.5,50,1,815.32,1,0.00122651228965314
"2046","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012091009",2012-09-11,"6.1m otter trawl",-82.715616,27.528216,1,70,1,889.44,3,0.00337290879654614
"2047","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012091202",2012-09-17,"183m seine",-82.6728,27.523583,1.6,75,1,41.2,5,0.121359223300971
"2048","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012100302",2012-10-22,"183m seine",-82.7371,27.6699,1.4,70,1,41.2,3,0.0728155339805825
"2049","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012100303",2012-10-22,"183m seine",-82.69575,27.6582,1.5,100,1,41.2,6,0.145631067961165
"2050","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012100503",2012-10-16,"21.3m seine",-82.720683,27.6991,0.5,98,1,1.4,5,3.57142857142857
"2051","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012100602",2012-10-03,"6.1m otter trawl",-82.725333,27.533666,2.4,75,1,889.44,5,0.00562151466091024
"2052","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012100609",2012-10-03,"6.1m otter trawl",-82.627933,27.549383,1.7,75,1,815.32,1,0.00122651228965314
"2053","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012101004",2012-10-17,"183m seine",-82.632766,27.54735,1.4,60,1,41.2,2,0.0485436893203883
"2054","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012101307",2012-10-15,"6.1m otter trawl",-82.702,27.693166,1.6,90,1,889.44,2,0.00224860586436409
"2055","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012101308",2012-10-15,"6.1m otter trawl",-82.731316,27.710066,1.6,85,1,741.2,1,0.00134916351861846
"2056","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012110101",2012-11-01,"6.1m otter trawl",-82.616866,27.54995,1.4,100,1,815.32,3,0.00367953686895943
"2057","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012110501",2012-11-09,"6.1m otter trawl",-82.733183,27.648933,1,100,1,889.44,21,0.023610361575823
"2058","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012110803",2012-11-09,"183m seine",-82.68035,27.650416,1.8,80,1,41.2,1,0.0242718446601942
"2059","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012110805",2012-11-09,"183m seine",-82.7335,27.648016,1.4,90,1,41.2,17,0.412621359223301
"2060","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2012111301",2012-11-19,"183m seine",-82.740233,27.653383,0.9,70,1,41.2,9,0.218446601941748
"2061","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013020105",2013-02-11,"6.1m otter trawl",-82.520833,27.822066,3,NA,NA,1556.52,2,0.00128491763677948
"2062","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013021105",2013-02-20,"183m seine",-82.712983,27.645716,0.6,90,1,41.2,1,0.0242718446601942
"2063","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013040401",2013-04-15,"21.3m seine",-82.525383,27.701816,0.7,100,1,1.4,2,1.42857142857143
"2064","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013040804",2013-04-11,"183m seine",-82.6352,27.741966,2.4,80,1,41.2,1,0.0242718446601942
"2065","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050201",2013-05-06,"6.1m otter trawl",-82.672983,27.648716,2.1,90,1,889.44,30,0.0337290879654614
"2066","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050203",2013-05-06,"6.1m otter trawl",-82.645216,27.681716,2,80,1,889.44,4,0.00449721172872819
"2067","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050208",2013-05-06,"6.1m otter trawl",-82.720633,27.699133,1.4,70,1,889.44,5,0.00562151466091024
"2068","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050209",2013-05-06,"6.1m otter trawl",-82.72445,27.716016,1.3,80,1,889.44,16,0.0179888469149128
"2069","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050603",2013-05-13,"183m seine",-82.682116,27.6642,1.7,60,1,41.2,1,0.0242718446601942
"2070","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050604",2013-05-13,"183m seine",-82.683933,27.681433,1.6,95,1,41.2,7,0.169902912621359
"2071","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050605",2013-05-13,"183m seine",-82.723016,27.7011,1.2,90,1,41.2,11,0.266990291262136
"2072","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050702",2013-05-21,"6.1m otter trawl",-82.6043,27.55315,1.9,NA,1,1630.64,24,0.0147181474758377
"2073","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050706",2013-05-21,"6.1m otter trawl",-82.721316,27.53295,2.5,25,1,1556.52,1,0.000642458818389741
"2074","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050707",2013-05-21,"6.1m otter trawl",-82.6897,27.523783,1.6,90,1,889.44,25,0.0281075733045512
"2075","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050806",2013-05-15,"183m seine",-82.549166,27.66355,1.3,95,1,41.2,43,1.04368932038835
"2076","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013050807",2013-05-15,"6.1m otter trawl",-82.538616,27.678316,1.5,95,1,815.32,2,0.00245302457930628
"2077","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013051002",2013-05-16,"183m seine",-82.7083,27.65475,1.1,100,1,41.2,17,0.412621359223301
"2078","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013051004",2013-05-16,"183m seine",-82.736916,27.644666,2.2,50,1,41.2,32,0.776699029126214
"2079","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013051006",2013-05-16,"6.1m otter trawl",-82.73065,27.6271,1.3,65,1,889.44,3,0.00337290879654614
"2080","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013051102",2013-05-14,"183m seine",-82.59715,27.55245,1.4,100,1,41.2,3,0.0728155339805825
"2081","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013051202",2013-05-28,"183m seine",-82.687966,27.514816,1,80,1,41.2,2,0.0485436893203883
"2082","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060502",2013-06-12,"183m seine",-82.582383,27.6064,1,75,1,41.2,9,0.218446601941748
"2083","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060504",2013-06-12,"183m seine",-82.601883,27.5507,1.4,90,1,41.2,7,0.169902912621359
"2084","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060507",2013-06-12,"183m seine",-82.700866,27.522366,1.8,90,1,41.2,6,0.145631067961165
"2085","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060701",2013-06-11,"6.1m otter trawl",-82.682333,27.706416,4,NA,NA,1556.52,3,0.00192737645516922
"2086","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060706",2013-06-11,"6.1m otter trawl",-82.6465,27.681316,1.3,80,1,815.32,1,0.00122651228965314
"2087","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060707",2013-06-11,"6.1m otter trawl",-82.699,27.681566,1.7,75,1,815.32,3,0.00367953686895943
"2088","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060902",2013-06-13,"183m seine",-82.70145,27.703366,0.9,100,1,41.2,2,0.0485436893203883
"2089","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060903",2013-06-13,"183m seine",-82.717716,27.697916,1.4,85,1,41.2,9,0.218446601941748
"2090","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060904",2013-06-13,"183m seine",-82.721283,27.699,2.2,85,1,41.2,21,0.509708737864078
"2091","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013060906",2013-06-13,"21.3m seine",-82.741533,27.666033,1,95,1,1.4,4,2.85714285714286
"2092","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013061207",2013-06-18,"6.1m otter trawl",-82.55835,27.645516,1.6,95,1,815.32,6,0.00735907373791885
"2093","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013061304",2013-06-25,"6.1m otter trawl",-82.691816,27.512583,2,100,1,889.44,7,0.00787012052527433
"2094","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013061306",2013-06-25,"6.1m otter trawl",-82.600816,27.594566,1.6,50,1,815.32,1,0.00122651228965314
"2095","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013061403",2013-06-19,"6.1m otter trawl",-82.706533,27.6798,1.9,100,1,889.44,1,0.00112430293218205
"2096","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013070105",2013-07-12,"6.1m otter trawl",-82.669883,27.528333,1.1,70,1,815.32,13,0.0159446597654908
"2097","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013070205",2013-07-03,"6.1m otter trawl",-82.680566,27.64095,3,75,1,889.44,2,0.00224860586436409
"2098","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013070406",2013-07-08,"183m seine",-82.734583,27.643966,1,40,1,41.2,10,0.242718446601942
"2099","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013070502",2013-07-15,"183m seine",-82.700266,27.627566,1.4,80,1,41.2,8,0.194174757281553
"2100","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013070503",2013-07-15,"183m seine",-82.681616,27.665283,1.7,65,1,41.2,6,0.145631067961165
"2101","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013070504",2013-07-15,"183m seine",-82.661066,27.700233,1.6,70,1,41.2,2,0.0485436893203883
"2102","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013070506",2013-07-15,"21.3m seine",-82.6801,27.70065,0.8,90,1,1.4,1,0.714285714285714
"2103","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013071007",2013-07-16,"183m seine",-82.6077,27.588433,1,95,1,41.2,1,0.0242718446601942
"2104","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013080107",2013-08-01,"183m seine",-82.557716,27.646633,1.5,98,1,41.2,3,0.0728155339805825
"2105","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013080406",2013-08-13,"183m seine",-82.67305,27.523283,1.1,55,1,41.2,4,0.0970873786407767
"2106","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013080701",2013-08-08,"183m seine",-82.721416,27.649333,1.2,100,1,41.2,14,0.339805825242718
"2107","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013080703",2013-08-08,"183m seine",-82.683016,27.649316,1.1,95,1,41.2,1,0.0242718446601942
"2108","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013080704",2013-08-08,"183m seine",-82.682416,27.652516,1.8,90,1,41.2,2,0.0485436893203883
"2109","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013080706",2013-08-08,"183m seine",-82.6883,27.686716,1.4,90,1,41.2,4,0.0970873786407767
"2110","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013081003",2013-08-07,"6.1m otter trawl",-82.671033,27.656516,1.3,85,1,815.32,2,0.00245302457930628
"2111","8839030301","Nicholsina usta","Emerald Parrotfish","TBM2013081104",2013-08-19,"183m seine",-82.715866,27.652483,1.4,30,1,41.2,1,0.0242718446601942
